,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1791,8.96,"[-0.26124372257598305, -0.5332108540658282, 2.0241084987352376e-05]","[-0.9465929997232092, -0.6104216879816027, 0.0]","[-0.05680446753808998, 0.6997580111137648, -5.8742642129463196e-05]","[-0.16121545589289552, 0.7920766142499669, 0.0]","[0.9999291286797264, -0.01064842788849063, 0.005324340457449475, -4.420327578009821e-09]","[[0.9999433351927234, -0.00011409899296718615, 0.010644876000814521], [-0.00011411677447407986, 0.9997702170049985, 0.02143595500881764], [-0.01064487581020543, -0.021435955103472168, 0.9997135521977218]]","[0.02817037034022433, 0.0006014505473831867, 0.00015641440866425593]",[9.812904481006862],"[0.9999356061318043, -0.010014512826585808, 0.005337894965915999, 0.0]",[0.5],"[8, 0, 0]","[49.53053872995195, 49.52770681361565, 49.529988665406464, 49.53197648708184]"
1792,8.965000000000002,"[-0.2615277449136735, -0.5297120640102594, 1.994737177670506e-05]","[-0.9470983049947443, -0.607930297694605, 0.0]","[-0.05628203368472687, 0.7008028539815381, -5.8275869352819334e-05]","[-0.16047180490360463, 0.7939903986478356, 0.0]","[0.999929868118364, -0.010578004845557643, 0.0053258481276474935, -4.3948823608309734e-09]","[[0.9999433027973863, -0.00011338287080124079, 0.010647926322962417], [-0.00011340055085845502, 0.9997732219670072, 0.02129534639362401], [-0.01064792613468426, -0.021295346487765324, 0.9997165247643935]]","[0.028212386637058086, 0.0005960009295289218, 0.000156580577532352]",[9.8128750616254],"[0.9999363109541235, -0.009943144694542685, 0.005339279824286457, 0.0]",[0.5],"[8, 0, 0]","[49.5304631979566, 49.52764796367448, 49.52991306701023, 49.53188948326125]"
1793,8.970000000000002,"[-0.2618091550820971, -0.5262080497403517, 1.9655992429940965e-05]","[-0.9476012733953603, -0.6054329073810005, 0.0]","[-0.05575945306851469, 0.7018407844852831, -5.781030286885899e-05]","[-0.15972775796608718, 0.7958963466810165, 0.0]","[0.9999306037714233, -0.010507476714469104, 0.005327342152682877, -4.369359915294779e-09]","[[0.9999432706834428, -0.00011266490545363966, 0.010650949324772162], [-0.00011268248375019751, 0.999776211626975, 0.021154525933534788], [-0.010650949138815815, -0.021154526027160694, 0.9997194823104175]]","[0.028254123555195434, 0.0005905506708053998, 0.00015674569806297542]",[9.812845790126067],"[0.9999370117286495, -0.009871677762303037, 0.005340651021740771, 0.0]",[0.5],"[8, 0, 0]","[49.53038803493732, 49.5275895120538, 49.529837838460836, 49.53180283470283]"
1794,8.975000000000003,"[-0.2620879523474397, -0.5226988458179254, 1.936694091559667e-05]","[-0.9481019036840321, -0.6029295416890239, 0.0]","[-0.055236727023041374, 0.7028717923563629, -5.73459413897501e-05]","[-0.15898331691620524, 0.7977944395385715, 0.0]","[0.9999313356094561, -0.010436844193755101, 0.005328822530800829, -4.343760710004586e-09]","[[0.9999432388511764, -0.00011194510912525369, 0.010653945002280183], [-0.00011196258535204647, 0.9997791858661897, 0.021013495023872373], [-0.010653944818636392, -0.021013495116980672, 0.9997224247173663]]","[0.028295580672015746, 0.0005850997798655534, 0.00015690976735447976]",[9.812816667655781],"[0.9999377084273318, -0.00980011273794187, 0.005342008556725764, 0.0]",[0.5],"[8, 0, 0]","[49.530313243811435, 49.52753146148519, 49.52976298268228, 49.53171654441837]"
1795,8.980000000000004,"[-0.2623641359825549, -0.5191844868561436, 1.9080211208647922e-05]","[-0.9486001946255049, -0.6004202253258828, 0.0]","[-0.054713856882007625, 0.7038958673946025, -5.688278369120089e-05]","[-0.15823848359079268, 0.7996846584870915, 0.0]","[0.9999320636031662, -0.010366107983007066, 0.005330289260268911, -4.318085215328688e-09]","[[0.9999432073008707, -0.00011122349405538334, 0.010656913351569179], [-0.00011124086790517664, 0.9997821445665508, 0.020872255062124413], [-0.010656913170228563, -0.020872255154712933, 0.9997253518674213]]","[0.02833675756761241, 0.0005796482653950114, 0.00015707278252436436]",[9.812787695355631],"[0.9999384010222827, -0.009728450330534497, 0.005343352427711342, 0.0]",[0.5],"[8, 0, 0]","[49.53023882748291, 49.52747381468884, 49.52968850258187, 49.53163061540227]"
1796,8.985000000000005,"[-0.26263770526696495, -0.5156650075191705, 1.8795797290191918e-05]","[-0.9490961449902949, -0.597904983057517, 0.0]","[-0.054190843979224995, 0.7049129994683893, -5.642082861220229e-05]","[-0.15749325982765183, 0.801566984870878, 0.0]","[0.9999327877234125, -0.010295268782870995, 0.005331742339377142, -4.292333902694713e-09]","[[0.9999431760328036, -0.00011050007252150042, 0.010659854368768448], [-0.00011051734368894113, 0.9997850876105692, 0.020730807447929735], [-0.010659854189721497, -0.020730807539996305, 0.999728263643373]]","[0.028377653824918487, 0.00057419613611792, 0.00015723474070955353]",[9.812758874360778],"[0.9999390894857795, -0.00965669125014647, 0.005344682633190807, 0.0]",[0.5],"[8, 0, 0]","[49.530164788840835, 49.527416574363286, 49.529614401052605, 49.53154505063996]"
1797,8.990000000000006,"[-0.2629086594868611, -0.5121404425218286, 1.8513693147130907e-05]","[-0.9495897535546941, -0.5953838397083525, 0.0]","[-0.053667689648613945, 0.7059231785147713, -5.596007505420194e-05]","[-0.15674764746554834, 0.8034414001121294, 0.0]","[0.9999335079412082, -0.010224327295040317, 0.005333181766438095, -4.266507245087602e-09]","[[0.9999431450472532, -0.0001097748568389918, 0.010662768050054132], [-0.00010979202502061245, 0.9997880148813771, 0.0205891535830648], [-0.010662767873291209, -0.020589153674607275, 0.9997311599286302]]","[0.02841826902965459, 0.0005687434008140407, 0.00015739563906648572]",[9.812730205800461],"[0.9999397737902647, -0.009584836207828063, 0.005345999171681388, 0.0]",[0.5],"[8, 0, 0]","[49.53009113075859, 49.52735974319465, 49.52954068097353, 49.531459853099214]"
1798,8.995000000000006,"[-0.2631769979351042, -0.5086108266292547, 1.8233892771859898e-05]","[-0.9500810191007721, -0.592856820161057, 0.0]","[-0.053144395224201925, 0.7069263945395569, -5.5500521980695626e-05]","[-0.15600164834420677, 0.8053078857111237, 0.0]","[0.9999342242277233, -0.010153284222248933, 0.005334607539787047, -4.24060571714076e-09]","[[0.9999431143444925, -0.00010904785936089622, 0.010665654391649399], [-0.00010906492425512117, 0.9997909262627279, 0.020447294871429298], [-0.010665654217160732, -0.020447294962445534, 0.9997340406072203]]","[0.02845860277034463, 0.0005632900682962408, 0.000157555474771098]",[9.812701690797915],"[0.9999404539083471, -0.009512885915606778, 0.005347302041723767, 0.0]",[0.5],"[8, 0, 0]","[49.530017856095554, 49.52730332385312, 49.5294673452074, 49.53137502573346]"
1799,9.000000000000007,"[-0.2634427199112252, -0.505076194656557, 1.795639016195642e-05]","[-0.9505699404163805, -0.5903239493562917, 0.0]","[-0.05262096204012143, 0.707922637617412, -5.504216841657002e-05]","[-0.15525526430430533, 0.8071664232464023, 0.0]","[0.9999349365542853, -0.010082140268264182, 0.00533601965778207, -4.2146297949650206e-09]","[[0.9999430839247929, -0.000108319092477644, 0.0106685133898248], [-0.0001083360537847961, 0.9997938216390045, 0.020305232719032205], [-0.0106685132176005, -0.020305232809520072, 0.9997369055637975]]","[0.028498654638243314, 0.0005578361474225438, 0.00015771424501870158]",[9.812673330470346],"[0.999941129812804, -0.00944084108648217, 0.005348591241882538, 0.0]",[0.5],"[8, 0, 0]","[49.5299449676951, 49.527247318997475, 49.52939439660219, 49.531290571477435]"
1800,9.005000000000008,"[-0.2637058247214258, -0.5015365814684699, 1.7681179319873568e-05]","[-0.9510565162951542, -0.5877852522924697, 0.0]","[-0.05209739143060804, 0.708911897891958, -5.458501344754315e-05]","[-0.1545084971874727, 0.8090169943749499, 0.0]","[0.999935644892381, -0.010010896137880006, 0.0053374181188041514, -4.188579955700597e-09]","[[0.9999430537884235, -0.00010758856861679452, 0.010671345040898448], [-0.00010760542603910102, 0.9997967008952221, 0.020162968533977612], [-0.010671344870928494, -0.020162968623935, 0.9997397546836457]]","[0.028538424227478626, 0.0005523816470956298, 0.0001578719470243236]",[9.812645125928878],"[0.9999418014765812, -0.009368702434415255, 0.005349866770746274, 0.0]",[0.5],"[8, 0, 0]","[49.52987246838575, 49.52719173126354, 49.52932183799095, 49.53120649325729]"
1801,9.010000000000009,"[-0.2639663116785788, -0.4979920219790101, 1.7408254252635852e-05]","[-0.9515407455365157, -0.5852407540255061, 0.0]","[-0.05157368472999849, 0.7098941655758675, -5.412905621956928e-05]","[-0.1537613488362825, 0.8108595808323763, 0.0]","[0.9999363492136558, -0.00993955253690975, 0.005338802921257308, -4.1624566781682795e-09]","[[0.9999430239356503, -0.00010685630024277612, 0.010674149341236295], [-0.00010687305348437286, 0.9997995639170333, 0.020020503726450974], [-0.010674149173510538, -0.020020503815875782, 0.9997425878526834]]","[0.02857791113497975, 0.0005469265762516478, 0.00015802857802262266]",[9.81261707827851],"[0.9999424688727944, -0.009296470674323454, 0.005351128626927381, 0.0]",[0.5],"[8, 0, 0]","[49.529800360981014, 49.527136563275434, 49.52924967219062, 49.53112279398021]"
1802,9.01500000000001,"[-0.2642241801022288, -0.4944425511511308, 1.7137608971538007e-05]","[-0.9520226269456773, -0.5826904796685722, 0.0]","[-0.051049843272728664, 0.7108694309509611, -5.3674295938314925e-05]","[-0.15301382109424924, 0.8126941644330967, 0.0]","[0.999937049489917, -0.009868110172179144, 0.005340174063568685, -4.136260442558682e-09]","[[0.9999429943667362, -0.00010612229985661947, 0.010676926287252381], [-0.00010613894862355757, 0.9998024105907323, 0.01987783970870466], [-0.010676926121760553, -0.019877839797594804, 0.9997454049574683]]","[0.028617114960504942, 0.000541470943877679, 0.00015818413526801892]",[9.812589188618073],"[0.9999431319747304, -0.009224146522072735, 0.005352376809062631, 0.0]",[0.5],"[8, 0, 0]","[49.52972864827812, 49.52708181764011, 49.52917790200361, 49.53103947653905]"
1803,9.02000000000001,"[-0.2644794293185925, -0.490888203996376, 1.6869237491846434e-05]","[-0.952502159333645, -0.5801344543918443, 0.0]","[-0.05052586839333166, 0.711837684368302, -5.322073186862593e-05]","[-0.15226591580582263, 0.814520727070513, 0.0]","[0.9999377456931337, -0.00979656975151922, 0.005341531544188684, -4.109991730671031e-09]","[[0.9999429650819417, -0.00010538657999569303, 0.01067967587540905], [-0.00010540312399594446, 0.9998052408032596, 0.0197349778950438], [-0.010679675712140756, -0.0197349779833972, 0.9997482058852012]]","[0.02865603530653849, 0.0005360147589939096, 0.00015833861603444478]",[9.812561458040175],"[0.9999437907558479, -0.009151730694473125, 0.005353611315812838, 0.0]",[0.5],"[8, 0, 0]","[49.529657333059205, 49.527027496954354, 49.52910653021542, 49.5309565438061]"
1804,9.025000000000011,"[-0.26473205866055916, -0.4873290155745345, 1.6603133832503304e-05]","[-0.9529793415172197, -0.5775727034222626, 0.0]","[-0.050001761426435795, 0.7127989162482908, -5.2768363333852446e-05]","[-0.15151763481638553, 0.8163392507171875, 0.0]","[0.9999384377954382, -0.009724931983759484, 0.00534287536159106, -4.083651025023312e-09]","[[0.9999429360815248, -0.00010464915323343724, 0.010682398102217232], [-0.00010466559217690119, 0.9998080544422072, 0.019591919701812042], [-0.010682397941161948, -0.019591919789626645, 0.9997509905237321]]","[0.028694671778558598, 0.0005305580306649553, 0.0001584920176159598]",[9.812533887631178],"[0.999944445189779, -0.009079223909264932, 0.005354832145863241, 0.0]",[0.5],"[8, 0, 0]","[49.52958641809084, 49.52697360378488, 49.52903555959715, 49.530873998650634]"
1805,9.030000000000012,"[-0.2649820674676913, -0.48376502099329305, 1.633929201583404e-05]","[-0.9534541723190023, -0.575005252043273, 0.0]","[-0.0494775237067626, 0.7137531170807597, -5.23171897152805e-05]","[-0.15076897997224623, 0.8181497174250273, 0.0]","[0.9999391257691278, -0.009653197578720412, 0.005344205514273034, -4.057238810347857e-09]","[[0.999942907365741, -0.00010391003217910195, 0.010685092964236663], [-0.0001039263657776078, 0.9998108513958225, 0.019448666547377834], [-0.01068509280538375, -0.019448666634651585, 0.9997537587615635]]","[0.028733023984717977, 0.0005251007680058173, 0.00015864433732626042]",[9.81250647847114],"[0.9999450952503299, -0.009006626885119927, 0.00535603929792378, 0.0]",[0.5],"[8, 0, 0]","[49.52951590612277, 49.52692014069925, 49.52896499290367, 49.530791843910535]"
1806,9.035000000000013,"[-0.26522945508622514, -0.48019625540788924, 1.6077706067257638e-05]","[-0.9539266505673947, -0.5724321255945848, 0.0]","[-0.04895315656912486, 0.7147002774250649, -5.1867210451679036e-05]","[-0.15001995312063635, 0.8199521093254566, 0.0]","[0.999939809586664, -0.009581367247206738, 0.005345522000755425, -4.03075557225411e-09]","[[0.9999428789348426, -0.00010316922947747134, 0.010687760458076116], [-0.00010318545744478757, 0.9998136315530125, 0.019305219852119266], [-0.010687760301414804, -0.01930521993885014, 0.999756510487855]]","[0.028771091536085997, 0.0005196429801578724, 0.00015879557249900465]",[9.812479231633766],"[0.9999457409114819, -0.008933940341627736, 0.005357232770728573, 0.0]",[0.5],"[8, 0, 0]","[49.52944579989033, 49.52686711023632, 49.52889483287301, 49.53071008241945]"
1807,9.040000000000013,"[-0.26547422086907074, -0.47662275402076393, 1.581837001499924e-05]","[-0.9543967750966038, -0.569853349471917, 0.0]","[-0.04842866134842458, 0.7156403879101799, -5.141842503864264e-05]","[-0.14927055610970516, 0.8217464086295949, 0.0]","[0.9999404892206756, -0.00950944170100016, 0.005346824819582731, -4.004201797795947e-09]","[[0.9999428507890791, -0.00010242675780860332, 0.010690400580393705], [-0.00010244287986044095, 0.9998163948033485, 0.019161581038410626], [-0.010690400425913106, -0.019161581124596594, 0.9997592455924273]]","[0.02880887404655592, 0.0005141846763069715, 0.00015894572048779574]",[9.81245214818638],"[0.9999463821473927, -0.008861164999291496, 0.005358412563036538, 0.0]",[0.5],"[8, 0, 0]","[49.52937610211185, 49.52681451492359, 49.52882508222802, 49.530628716990314]"
1808,9.045000000000014,"[-0.26571636417581285, -0.47304455208121304, 1.5561277889806027e-05]","[-0.9548645447466442, -0.56726894912675, 0.0]","[-0.04790403937965097, 0.7165734392347869, -5.097083302809419e-05]","[-0.14852079078851554, 0.8235325976284319, 0.0]","[0.9999411646439593, -0.009437421652852263, 0.00534811396932324, -3.9775779753449525e-09]","[[0.9999428229286974, -0.00010168262988755609, 0.01069301332789706], [-0.0001016986457415746, 0.9998191410370706, 0.019017751530607654], [-0.010693013175586167, -0.01901775161624672, 0.999761963965768]]","[0.028846371132907243, 0.0005087258656794837, 0.0001590947786663368]",[9.812425229189866],"[0.9999470189323975, -0.008788301579518954, 0.0053595786736313445, 0.0]",[0.5],"[8, 0, 0]","[49.52930681548977, 49.52676235726894, 49.528755743675276, 49.53054775042272]"
1809,9.050000000000015,"[-0.2659558843727111, -0.4694616848850391, 1.5306423724665556e-05]","[-0.9553299583633407, -0.5646789500660699, 0.0]","[-0.04737929199787848, 0.7174994221673681, -5.052443402763646e-05]","[-0.14777065900703848, 0.8253106586930045, 0.0]","[0.9999418358294798, -0.00936530781647728, 0.005349389448569143, -3.950884594876987e-09]","[[0.9999427953539421, -0.00010093685846411933, 0.010695598697343574], [-0.00010095276783993185, 0.9998218701450925, 0.018873732755033335], [-0.010695598547191253, -0.0188737328401235, 0.9997646654990348]]","[0.02888358241467391, 0.0005032665575421142, 0.00015924274442817788]",[9.812398475698643],"[0.9999476512410096, -0.008715350804618702, 0.00536073110132153, 0.0]",[0.5],"[8, 0, 0]","[49.52923794270994, 49.52671063977091, 49.52868681990473, 49.530467185493656]"
1810,9.055000000000016,"[-0.2661927808327005, -0.46587418777420225, 1.5053801554527374e-05]","[-0.9557930147983315, -0.5620833778521228, 0.0]","[-0.0468544205382647, 0.718418327546296, -5.00792277000281e-05]","[-0.14702016261614975, 0.827080574274567, 0.0]","[0.9999425027503723, -0.009293100906545188, 0.005350651255936639, -3.9241221471876365e-09]","[[0.9999427680650552, -0.00010018945632254147, 0.010698156685540656], [-0.00010020525894172126, 0.9998245820190055, 0.018729526139963298], [-0.010698156537535655, -0.018729526224502576, 0.9997673500840605]]","[0.028920507514334313, 0.0004978067612069062, 0.00015938961518714896]",[9.81237188876061],"[0.9999482790479217, -0.008642313397788174, 0.005361869844940751, 0.0]",[0.5],"[8, 0, 0]","[49.52916948644202, 49.526659364901434, 49.528618313590655, 49.53038702497269]"
1811,9.060000000000016,"[-0.2664270529353918, -0.46228209613647075, 1.4803405416027234e-05]","[-0.9562537129090708, -0.5594822581021593, 0.0]","[-0.046329426336048384, 0.7193301462799234, -4.963521376262409e-05]","[-0.14626930346762482, 0.828842326904767, 0.0]","[0.9999431653799424, -0.009220801638674336, 0.005351899390066056, -3.897291124741952e-09]","[[0.999942741062275, -9.944043628126193e-05, 0.010700687289345938], [-9.945613186734577e-05, 0.9998272765510818, 0.01858513311561188], [-0.010700687143476885, -0.018585133199598317, 0.9997700176133565]]","[0.02895714605722893, 0.000492346486012233, 0.00015953538837722443]",[9.812345469417108],"[0.999948902328007, -0.00856919008310881, 0.005362994903347377, 0.0]",[0.5],"[8, 0, 0]","[49.52910144933996, 49.52660853512023, 49.52855022738969, 49.53030727160887]"
